id,price,avg_bill,middle_avg_bill,middle_coffee_cup
07bf811b8bea78ab917c65cee97583f4,средние,Средний счёт:700–800 ₽,750.0,
0968228d01525c6804ecbb48e2288ea9,выше среднего,Средний счёт:от 800 ₽,800.0,
b5a4ae9fb456ae583aa5a189af00dc52,ниже среднего,Средний счёт:от 1150 ₽,1150.0,
361866f82451becbc896c99c8f042ec9,выше среднего,Средний счёт:1100–1200 ₽,1150.0,
a2c9b361d1345bc720d75e9a796bfced,средние,Средний счёт:300–400 ₽,350.0,
a906b6c98c34767264c2fa77d2bcfa45,средние,Средний счёт:350–450 ₽,400.0,
16a3d200670711c64fd0446b828e62e5,,Средний счёт:1200–1300 ₽,1250.0,
fe69a594091db5e131a79b8a74a8210a,ниже среднего,Средний счёт:200–300 ₽,250.0,
af621026515d554da8c95212ea214e8e,ниже среднего,Средний счёт:от 800 ₽,800.0,
b96a44dd2b2a4b61f20e1049bcf02fc0,средние,Средний счёт:800–900 ₽,850.0,
d64ad75f164ff04a87501d57b94ea23e,низкие,Средний счёт:450–550 ₽,500.0,
e839cc74df6f005e757ab307e49b7644,ниже среднего,Средний счёт:от 650 ₽,650.0,
75d60587ce3c2698f402da7924fd12f7,средние,Средний счёт:1450–1550 ₽,1500.0,
1e4226bed985caf3e5151db6cb7673b9,выше среднего,Средний счёт:850–950 ₽,900.0,
e873a76fb1fdb2e1b99ff0247cde56cc,,Средний счёт:700–800 ₽,750.0,
9e48876772cb2837eabaf38c0f591e49,ниже среднего,,,
9f087cbdd8af2c36c84089c9673ca275,средние,Средний счёт:1250–1350 ₽,1300.0,
adf0030f412ff3c85b93468b78975d22,,Средний счёт:от 1450 ₽,1450.0,
c43588d802976e412c273d42435d7d51,средние,Средний счёт:от 1500 ₽,1500.0,
49d296b43562af52b56613b8269eeeb1,средние,Средний счёт:от 1850 ₽,1850.0,
55b2b3f4f232aaa5ed42d4fc1e2afd66,выше среднего,Средний счёт:800–900 ₽,850.0,
d3142623e36f81582226adc23bd1ffd9,выше среднего,Средний счёт:1450–1550 ₽,1500.0,
b67088b534b4b811e79e6f401ef8b201,,Средний счёт:от 1400 ₽,1400.0,
1343ee7fa02e145eb1fe0de7479f0a85,средние,Цена чашки капучино:196–226 ₽,,211.0
f6d0cb2635e5c2b1c61dc320f26356bb,средние,Средний счёт:от 600 ₽,600.0,
c6fdca0698550fba58363c36c0328f11,средние,Средний счёт:от 1400 ₽,1400.0,
b049cb7d6c08d3e3523cc1fe5499ca8b,средние,,,
d0cc50d316e34a6003dcabd35b229384,ниже среднего,Средний счёт:750–850 ₽,800.0,
1a7c3ad743faf445a907a74e2ae4d585,средние,Средний счёт:300–400 ₽,350.0,
23603d09354640c7175329596985ecf8,выше среднего,Цена чашки капучино:149–179 ₽,,164.0
581b9184a05284485269202f353f359e,средние,Средний счёт:500–600 ₽,550.0,
0a941069620e931e49d1fc5bf9468a05,средние,Средний счёт:600–700 ₽,650.0,
9d6b05705931574036c386ba360268a4,средние,Средний счёт:от 500 ₽,500.0,
1b22804d5e1954742548f96b37e0e3b5,средние,Средний счёт:1900–2000 ₽,1950.0,
c5bcc55d06ed13f527a9d884bc98615b,,Средний счёт:2200–2300 ₽,2250.0,
aa164ce5919d90eb85f3ac53884c490b,высокие,Цена чашки капучино:83–113 ₽,,98.0
6be8109ed186ea1bfe4f84b23669de08,выше среднего,Средний счёт:900–1000 ₽,950.0,
a22e91d0b717609e723c1032f5856906,низкие,Средний счёт:450–550 ₽,500.0,
9533eee6ce13717d7d5a610d48518b98,,Цена чашки капучино:169–199 ₽,,184.0
a36833fce831c6cda3a83526b9df2e31,средние,Средний счёт:600–700 ₽,650.0,
fdb2dfe1767f7d2cfcb3dc908339be4a,ниже среднего,Средний счёт:300–400 ₽,350.0,
3ca271dc62ec452655298a7654b44cea,ниже среднего,Средний счёт:от 1200 ₽,1200.0,
39ee8eaad6ba6788f82a5c2a967664ca,средние,Средний счёт:от 2400 ₽,2400.0,
2e8e014571ec67d2af656847e2487250,выше среднего,Средний счёт:900–1000 ₽,950.0,
cc8b2ab6db8f9a9f7149ca7ad807442b,,Средний счёт:от 450 ₽,450.0,
c5d8eb466aff7ece7344d81b60628d53,,Средний счёт:от 400 ₽,400.0,
188bc9bd1f31289e8519aa45b64d69b5,ниже среднего,Средний счёт:от 1600 ₽,1600.0,
5d80c9945b0392ac6ecd4a10b078fdff,средние,Средний счёт:750–850 ₽,800.0,
9cc21798266d944b365e09f5aba4f175,выше среднего,Средний счёт:2150–2250 ₽,2200.0,
bf43f356c2d6ec34cb5535fdc047998c,средние,Средний счёт:2250–2350 ₽,2300.0,
0b413933d070bc65ed2aa493ff514baa,выше среднего,Средний счёт:900–1000 ₽,950.0,
70fb56b79a907fb21cc83e787a732a4e,,Средний счёт:650–750 ₽,700.0,
da61b720bf475e4f70625dc44696bb84,средние,Средний счёт:500–600 ₽,550.0,
9c445b484c75323f5d8e5a16e729da96,выше среднего,,,
967ca87ba2a1a143e07c596b6e1beac3,ниже среднего,Средний счёт:от 950 ₽,950.0,
09c0e39946a7c68e32e2df6586b21ff0,,Средний счёт:600–700 ₽,650.0,
8dc1503651d387aaa0ab4f8246b819e7,,Средний счёт:950–1050 ₽,1000.0,
6189fecaaad6705bed2d80ab852456e8,,Средний счёт:от 1050 ₽,1050.0,
40d2d139b5f62d0d58dde75952102577,,Средний счёт:450–550 ₽,500.0,
4eb69f83f52d09ffd108ea1072b6d6d5,средние,Цена чашки капучино:159–189 ₽,,174.0
8ec650179d857c89f336e3eeb016b7ec,средние,Средний счёт:600–700 ₽,650.0,
cbcc03ef963048d9448a365dc71acbcc,,Средний счёт:от 1400 ₽,1400.0,
05a976dfb357f601d9a050437f16b4aa,,Средний счёт:300–400 ₽,350.0,
ab5a631f6b6252a73147310b72d17e08,,Средний счёт:от 750 ₽,750.0,
58db3d35fc7a5363b848cc500725fd63,ниже среднего,Средний счёт:от 2050 ₽,2050.0,
5e7dbc5a4c7fe06e115919d77fb3b7e6,,Средний счёт:850–950 ₽,900.0,
917859dbb8d75eddf1ac5b41b5c0b8ea,средние,,,
4b7e21d11007fa6e40b6e95434a424cf,средние,Средний счёт:от 1150 ₽,1150.0,
1f3b4d8228661a48a9efd41e78419388,средние,Средний счёт:от 1200 ₽,1200.0,
33c5e523f619378e176f4ddbc6332bc8,низкие,Средний счёт:200–300 ₽,250.0,
2c7ab2ba4fc54a6f0336497d3cfa3664,,Средний счёт:500–600 ₽,550.0,
497d8a9223500ab2a77bb86e89db977e,ниже среднего,Средний счёт:от 500 ₽,500.0,
197ff197cbe5796a4f03d1e04619e56c,низкие,Средний счёт:650–750 ₽,700.0,
7570dc8588b36ed4510bf6c5dc4be785,,Средний счёт:от 400 ₽,400.0,
b93ea8cb6f8c57caeb0d76c4922c70b4,высокие,Средний счёт:от 2200 ₽,2200.0,
041b1ab900f23c759513fc3a3e684b2d,,Средний счёт:от 1100 ₽,1100.0,
bee400190b8fab4b832400f4d1bd3bcd,ниже среднего,Средний счёт:450–550 ₽,500.0,
fade0424bbb384b3ca0d6aa42108b7b7,высокие,Средний счёт:от 1450 ₽,1450.0,
e6adb4db17b46383fa1e517ccd63d6f0,высокие,Цена чашки капучино:187–217 ₽,,202.0
90bd5acbd03ce36edcb73f461d9cf49c,,Средний счёт:1050–1150 ₽,1100.0,
b33b3b2b36726167e86267a4e80ee2a1,,Средний счёт:1200–1300 ₽,1250.0,
f933ca627ac91d386d89db37c5c33bd4,средние,Средний счёт:950–1050 ₽,1000.0,
ed17934382eb3502211989cbec74130a,средние,Средний счёт:450–550 ₽,500.0,
b94ada4fce2461de6d2e866942f5b2f3,выше среднего,Средний счёт:2700–2800 ₽,2750.0,
87144c80893c907bb7b04421e6790648,средние,Средний счёт:900–1000 ₽,950.0,
126b3437e6ede1aedba2b1e8e8b610b1,выше среднего,Средний счёт:550–650 ₽,600.0,
7da80238b4cf87faca460445086178fe,высокие,Средний счёт:550–650 ₽,600.0,
0a95db6a4d29ae6c41aba61c575dae99,низкие,Средний счёт:800–900 ₽,850.0,
11a91f184eef6f04d6bc9916a1dc3391,,Средний счёт:от 600 ₽,600.0,
42f520528f8a9693531eb9a8942ce61e,,Средний счёт:от 700 ₽,700.0,
d4a62a46a40a81ebb03e29300e236ce5,,Цена чашки капучино:131–161 ₽,,146.0
ed5ba31b3fd1b45d43b0fbecea782164,выше среднего,Цена чашки капучино:91–121 ₽,,106.0
fa9733988741e9a9a349b0c4441220fe,средние,Средний счёт:900–1000 ₽,950.0,
e9375612eaeab6185188a76095e10eff,средние,Средний счёт:700–800 ₽,750.0,
321556ccf5ae5b0283608aca89f6ae73,средние,Средний счёт:800–900 ₽,850.0,
671ca8cc14f398f7a7ee9dd788e971e6,выше среднего,,,
5dceacef90a48b94da2063ac694f5a12,,Средний счёт:от 750 ₽,750.0,
c8ba3f59d6f22cf55af0f50c29f8f1bb,средние,Средний счёт:950–1050 ₽,1000.0,
eb75818e6f3942812668160219101b77,,Средний счёт:1550–1650 ₽,1600.0,
b0a3ab7a49c1c1110cfd97d08a44aeda,средние,Средний счёт:700–800 ₽,750.0,
763f0cd650a9db64cc055c6046aec677,средние,Средний счёт:от 750 ₽,750.0,
19782201a5644862fc822f448b63a893,средние,Средний счёт:1000–1100 ₽,1050.0,
f89851a981633def5529d52a587474f8,средние,Средний счёт:1750–1850 ₽,1800.0,
8d24b0cce98df11235c7adbc6570b02e,средние,Средний счёт:550–650 ₽,600.0,
e05a15241bab01c194acbf36ad81fb74,средние,Средний счёт:950–1050 ₽,1000.0,
603257d9479317f24024cddd34083bc8,ниже среднего,Средний счёт:600–700 ₽,650.0,
23f267a47bfd8f00c7760b6648e0d8bb,средние,Средний счёт:600–700 ₽,650.0,
807be6678b16be9137aadde024f86e51,,Средний счёт:300–400 ₽,350.0,
75f1a9aeb03f84314db98c02b10da2ab,ниже среднего,Средний счёт:550–650 ₽,600.0,
55bef02c060bd08e2e8142bcb7634e2b,низкие,Средний счёт:100–200 ₽,150.0,
7ecec799335e6e75ea64a2a123dd81c8,выше среднего,Средний счёт:от 800 ₽,800.0,
423f34bf248ae5bd8ad9f0ca7e962d05,высокие,Средний счёт:1700–1800 ₽,1750.0,
d190cc580a9c3a6e3ce6f2ec30e4c0ef,средние,Средний счёт:от 650 ₽,650.0,
a1b821c8062b1d71738df99dee711c2f,средние,Цена чашки капучино:175–205 ₽,,190.0
2ea59b84c5ad1692162220b26114b69c,средние,Средний счёт:350–450 ₽,400.0,
73e381dc729b359aae382cc86ec343a6,выше среднего,,,
78c347e296ebdba7bd6818985384e453,средние,Средний счёт:400–500 ₽,450.0,
b8778b6b827c125c0ff9f64a5de1b900,средние,Средний счёт:от 450 ₽,450.0,
cb316908aed6ee0a9d96ae557eaf14ef,средние,Средний счёт:500–600 ₽,550.0,
4f1d1b2c37292d17b639fe55456184da,средние,Средний счёт:650–750 ₽,700.0,
f17ab46675d032c74c8473e331a2bc3b,,Средний счёт:400–500 ₽,450.0,
ae391003afe8e1866d14204df6d1db29,средние,Средний счёт:600–700 ₽,650.0,
825b7d300eb259f2ad6d4fd93d37802e,средние,Средний счёт:от 1350 ₽,1350.0,
12e7d420f48e855e9a906f7427dc46b3,,Средний счёт:от 700 ₽,700.0,
dd57c089194d7044414fb9454b1fad9d,средние,Средний счёт:1450–1550 ₽,1500.0,
4ca5f7c819bfd311a27c60ad23c41086,ниже среднего,Средний счёт:от 750 ₽,750.0,
ecdee0e194f18628e6839f7f68bbcf7f,выше среднего,Средний счёт:от 800 ₽,800.0,
97ba6508a86913e7048c858574172a58,ниже среднего,Средний счёт:350–450 ₽,400.0,
6ceb821f3b806bc31f502eb0e5dd36a4,средние,Цена чашки капучино:152–182 ₽,,167.0
9dcd998cdf22ba8769551b4c831e026c,низкие,Средний счёт:300–400 ₽,350.0,
66a9e56e847fd1f23c4db080799fb690,средние,Средний счёт:от 300 ₽,300.0,
9a11570d66d664ae419c2107b20cbdec,средние,Средний счёт:1050–1150 ₽,1100.0,
05044d3d1757b3f4f541fd8175c737db,высокие,Средний счёт:2400–2500 ₽,2450.0,
74c37b202371de957a7cb305e5b8f84d,,Средний счёт:от 2000 ₽,2000.0,
46f1fc4f247c67bbf816f8b9845b0b57,ниже среднего,Средний счёт:1400–1500 ₽,1450.0,
7ea092db2545abdde5ef7ef2918169a1,ниже среднего,Средний счёт:от 600 ₽,600.0,
50dbe8bc5d3b224fc64406974ffe5718,высокие,,,
28e494a62b9defe2582d1c9b28b6709b,,Средний счёт:750–850 ₽,800.0,
9561e14669aed4219320620a09afa972,выше среднего,Средний счёт:1700–1800 ₽,1750.0,
af4fba9bdd5f5781117da5f0f4335889,выше среднего,Средний счёт:1200–1300 ₽,1250.0,
6528399b1515a89e865b2a275a417574,,Средний счёт:от 700 ₽,700.0,
e6e2d40bc9e7374274f30b43c8093785,выше среднего,,,
bc8cb7ef26c4d9a20a1580719c7741ac,высокие,Средний счёт:900–1000 ₽,950.0,
9f6152850beefa873688e4a259d0ece6,средние,Цена чашки капучино:136–166 ₽,,151.0
1fd64c769ff61b5e193f8ee7c8fec0c3,средние,Средний счёт:650–750 ₽,700.0,
d339023230fa93c11a7d92a0856b97d8,,Средний счёт:от 300 ₽,300.0,
f8cb95c782c942218a2f61638fbd9c66,выше среднего,Средний счёт:950–1050 ₽,1000.0,
264778de78026082545ac16bc23fca74,выше среднего,Средний счёт:от 1700 ₽,1700.0,
703e92573d5ea1239a70f8957fb794c9,средние,Средний счёт:350–450 ₽,400.0,
16bd6a48e120b209d06619e08de0147a,выше среднего,Средний счёт:3100–3200 ₽,3150.0,
f4f5042e58dd61aeed4800f1c85b1652,выше среднего,,,
7626741865d23780b093d7873b35f23d,средние,Средний счёт:1850–1950 ₽,1900.0,
461a2068a84f18af1376daa200267a1d,средние,Средний счёт:1600–1700 ₽,1650.0,
18949a62eb1c907f18787d82849d4e3e,средние,Средний счёт:1050–1150 ₽,1100.0,
bcf9b2fc8d136d7814503dda0b95f25e,выше среднего,Средний счёт:800–900 ₽,850.0,
36877d9abdc832faacdd5fee9ab9ab30,ниже среднего,Средний счёт:400–500 ₽,450.0,
1ae4ebb3cd6fa39adae8df9653afae60,низкие,Средний счёт:200–300 ₽,250.0,
5399e4f10202bacbdfc28e0cc7159609,ниже среднего,Средний счёт:500–600 ₽,550.0,
4e76b43cc37bd499d9e12ae5546db811,ниже среднего,Средний счёт:1000–1100 ₽,1050.0,
65e64114eee925c2167caf9ef783be19,ниже среднего,Средний счёт:1050–1150 ₽,1100.0,
c219d15398cc81ee39f8bab199faa55d,,Средний счёт:2300–2400 ₽,2350.0,
a521033f84dcec0b4f4fe2d6f3d946bf,средние,Средний счёт:от 2200 ₽,2200.0,
1712cc284d444ee43c64b37446508099,,,,
6f9268184a316f97deffcdd379e4fd65,,Средний счёт:1900–2000 ₽,1950.0,
64fe7680c4f36cda256844efd2adb3fc,,Средний счёт:от 550 ₽,550.0,
93ffd6e70c01b2767b937e54711d8da9,,Средний счёт:от 1050 ₽,1050.0,
6daf0fde2973f45f240979954fb70a5f,средние,Средний счёт:2200–2300 ₽,2250.0,
980a870ee86bb84dcdfab3f935cd7a38,низкие,Средний счёт:от 550 ₽,550.0,
edf084f53cd663fe9f90767a690be7db,средние,Средний счёт:350–450 ₽,400.0,
a2ab8ccf9da70970e414fd0a0d2154ab,выше среднего,Средний счёт:от 2300 ₽,2300.0,
6a33a651e08db0babd668cf731e337a1,средние,Средний счёт:550–650 ₽,600.0,
7eaaeed4ba8de5a0bafb514284a90bd3,,Средний счёт:900–1000 ₽,950.0,
710c6f8e6ff6bc0cf2d47c3237c25724,средние,Средний счёт:1450–1550 ₽,1500.0,
798a395f36b670acc776fa66fbea789a,средние,Средний счёт:250–350 ₽,300.0,
ea88a5aa4cfca9f269d9d4fbe04174ff,средние,Средний счёт:1000–1100 ₽,1050.0,
0c9ce0041fc7bb5794632d1dff2438f6,,Средний счёт:от 650 ₽,650.0,
4dea20469a2cba2e2533d40c3d9fd40d,средние,Средний счёт:2100–2200 ₽,2150.0,
0e6211bc0d5e4af027b86c34945a5749,,Средний счёт:650–750 ₽,700.0,
321d1647ce1fb96f1b9444915c2e9933,средние,Средний счёт:1250–1350 ₽,1300.0,
2558b1419b847a9369b050c5189a56ec,ниже среднего,,,
b8a6b0e1edc3c97edc49798289af7c5c,выше среднего,Средний счёт:2200–2300 ₽,2250.0,
cca248ef0eef98c94dec8f130b013c1d,,Средний счёт:от 1200 ₽,1200.0,
