id,name,category,address,district,hours,rating,chain,seats
f8175f5b02eaf9a304acd7c4cafd3b7a,Белый Сад,ресторан,"Москва, улица Плющиха, 102, корп. 4",Северный административный округ,пн-вс 12:00–00:00,5.0,0,
708d27a77e0b4d038dc4ebf9e6849af3,Золотой Хутор,кафе,"Москва, Варшавское шоссе, 58, корп. 4",Западный административный округ,"ежедневно, 24 часа",3.8,0,38.0
153bcb6310f66605295a16ee34af2c19,Пекарня Двор,кафе,"Москва, Мясницкая улица, 17, корп. 3",Центральный административный округ,"ежедневно, 09:00–22:00",4.1,1,55.0
1f237e2fa0de954230e10dbb917b3552,Золотой Квартал,ресторан,"Москва, Мясницкая улица, 74, корп. 4",Восточный административный округ,,4.0,0,57.0
598d9fca205acf002d1ad5a19b71dec1,Шоколадница,кофейня,"Москва, Кутузовский проспект, 87",Юго-Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.1,1,31.0
8a150f558f536436cdca7850f7d1e832,Пекарня Двор,кафе,"Москва, улица Маршала Федоренко, 29",Центральный административный округ,"ежедневно, 24 часа",4.3,1,76.0
83fd4dfd0657d2c276bb092db619c4a3,Золотой Дворик,"бар, паб","Москва, Никольская улица, 71",Западный административный округ,пн-вс 12:00–00:00,4.1,0,152.0
5d175ed66f2104a22fa8bb681546c26c,Prime,ресторан,"Москва, Ленинский проспект, 29, корп. 4",Южный административный округ,пн-вс 12:00–00:00,4.0,1,27.0
cb088b1e6734f9bfe01a85ff7abc0bea,Тесто Двор,столовая,"Москва, Кутузовский проспект, 61, корп. 1",Центральный административный округ,,3.7,1,
1faab3f355fc5b92681e01fb85c4da33,Вечерний Погребок,ресторан,"Москва, улица Дыбенко, 51, корп. 1",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.4,0,
f1fa1288e2f93240c8d14eccc12c5c21,Суши Печка,булочная,"Москва, улица Дыбенко, 58, корп. 3",Центральный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.1,1,107.0
9ba74a8c79819f803235f2dcdbecb5b3,Уютный Гранат,быстрое питание,"Москва, Тверская улица, 63",Юго-Западный административный округ,пн-вс 12:00–00:00,3.4,0,
19d0186a638bfdf8d4c46efa5ff6f570,Золотой Подвал,кафе,"Москва, Кутузовский проспект, 82",Юго-Восточный административный округ,"ежедневно, 11:00–23:00",3.7,0,
3419a09502ec8bfef6c46820a0518164,Первый Подвал,ресторан,"Москва, улица Дыбенко, 101, корп. 3",Южный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,0,194.0
2e8e014571ec67d2af656847e2487250,Тихий Кот,ресторан,"Москва, проспект Мира, 5, корп. 2",Северо-Восточный административный округ,"ежедневно, 24 часа",5.0,0,
93a94c2ef444e30abfd73b4b38500039,Шоколадница,кофейня,"Москва, Верхняя Радищевская улица, 97",Центральный административный округ,"ежедневно, 24 часа",4.1,1,21.0
486dea0b00e45faa606882bfb3001c69,Суши Место,ресторан,"Москва, Кутузовский проспект, 92, корп. 2",Юго-Западный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.1,1,75.0
9767bf6aee3c7b07f548ccfc65646129,Большой Гранат,быстрое питание,"Москва, Мясницкая улица, 57, корп. 3",Северный административный округ,"ежедневно, 10:00–22:00",4.0,0,83.0
2962e399f60bf8c125b56ea085778922,Гриль Суши,кафе,"Москва, проспект Мира, 10, корп. 2",Северо-Западный административный округ,"ежедневно, 11:00–23:00",3.7,1,
b32f142487cb1f4b5719c7cbcd74eb08,Белый Погребок,кафе,"Москва, Каширское шоссе, 45",Северный административный округ,"пн-пт 08:00–20:00; сб,вс 10:00–20:00",4.3,0,254.0
01a4eea4c156ca9ff8f46d7fc7f56568,Место Вкус,быстрое питание,"Москва, Ботаническая улица, 25, корп. 3",Юго-Восточный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.3,1,
fc5c32eab2478ef1c6f2ded5b5f2a233,Старый Компот,быстрое питание,"Москва, Никольская улица, 37, корп. 4",Юго-Западный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",3.4,0,128.0
c77b7797b75cd58330f0616bbdb60a4a,Красный Погребок,столовая,"Москва, Ботаническая улица, 70, корп. 2",Центральный административный округ,"пн-чт 11:00–02:00; пт,сб 11:00–05:00; вс 11:00–02:00",4.2,0,48.0
6973a403cc612798d46d69f2d7e76b0e,Зерно Гриль,кафе,"Москва, Ботаническая улица, 13, корп. 3",Южный административный округ,"ежедневно, 10:00–22:00",3.4,1,
9ea89c3a5ff3acaf85abf2f1a98396b0,Гриль Гриль,быстрое питание,"Москва, Профсоюзная улица, 110",Северо-Западный административный округ,"ежедневно, круглосуточно",4.7,1,
f60e983e3828dac8b819061c198e0381,Вечерний Сад,ресторан,"Москва, Мясницкая улица, 107, корп. 4",Центральный административный округ,"ежедневно, 11:00–23:00",4.7,0,41.0
88e26119be3fd89fa99891d2f420b5a1,CofeFest,кофейня,"Москва, Никольская улица, 2",Западный административный округ,"ежедневно, 11:00–23:00",3.8,1,130.0
9fef41eacc2fce843cbe6924d52fb011,Белый Слон,кофейня,"Москва, улица Арбат, 43, корп. 4",Северо-Восточный административный округ,"ежедневно, круглосуточно",4.5,0,61.0
a50ae434a5125e57ca6e73ad6284725b,Суши Кофе,ресторан,"Москва, Ботаническая улица, 65, корп. 1",Юго-Восточный административный округ,"ежедневно, 10:00–22:00",4.2,1,53.0
94eb2b29c4b02de0cb2013f4e6f3e001,Гриль Лапша,кафе,"Москва, Никольская улица, 115, корп. 2",Северный административный округ,"ежедневно, 11:00–23:00",3.5,1,
9efbebdf51288f47f7ae656be967c7ea,Уютный Сад,быстрое питание,"Москва, улица Дыбенко, 63, корп. 2",Западный административный округ,"ежедневно, 11:00–23:00",3.9,0,48.0
